cause_id.level3,cause_name,icd10,icd10_name
485,Non-Hodgkin lymphoma,C82.4,Follicular lymphoma grade IIIb
485,Non-Hodgkin lymphoma,C82.2,"Follicular lymphoma grade III, unspecified"
485,Non-Hodgkin lymphoma,C82.9,"Follicular lymphoma, unspecified"
485,Non-Hodgkin lymphoma,C86.1,Hepatosplenic T-cell lymphoma
485,Non-Hodgkin lymphoma,C83.5,Lymphoblastic (diffuse) lymphoma
485,Non-Hodgkin lymphoma,C96.2,Malignant mast cell tumor
485,Non-Hodgkin lymphoma,C96.9,"Malig neoplm of lymphoid, hematpoetc and rel tissue, unsp"
485,Non-Hodgkin lymphoma,C83.1,Mantle cell lymphoma
485,Non-Hodgkin lymphoma,C84.9,"Mature T/NK-cell lymphomas, unspecified"
485,Non-Hodgkin lymphoma,C85.2,Mediastinal (thymic) large B-cell lymphoma
485,Non-Hodgkin lymphoma,C96.0,Multifocal and multisystemic Langerhans-cell histiocytosis
485,Non-Hodgkin lymphoma,C96.5,Multifocal and unisystemic Langerhans-cell histiocytosis
485,Non-Hodgkin lymphoma,C84.0,Mycosis fungoides
485,Non-Hodgkin lymphoma,C83.9,"Non-follicular (diffuse) lymphoma, unspecified"
485,Non-Hodgkin lymphoma,C85.9,"Non-Hodgkin lymphoma, unspecified"
485,Non-Hodgkin lymphoma,C83.8,Other non-follicular lymphoma
485,Non-Hodgkin lymphoma,C85.8,Other specified types of non-Hodgkin lymphoma
485,Non-Hodgkin lymphoma,C82.8,Other types of follicular lymphoma
485,Non-Hodgkin lymphoma,C84.4,"Peripheral T-cell lymphoma, not classified"
485,Non-Hodgkin lymphoma,C86.6,Primary cutaneous CD30-positive T-cell proliferations
485,Non-Hodgkin lymphoma,C96.4,Sarcoma of dendritic cells (accessory cells)
485,Non-Hodgkin lymphoma,C84.1,Sezary disease
485,Non-Hodgkin lymphoma,C83.0,Small cell B-cell lymphoma
485,Non-Hodgkin lymphoma,C86.3,Subcutaneous panniculitis-like T-cell lymphoma
485,Non-Hodgkin lymphoma,C96.6,Unifocal Langerhans-cell histiocytosis
485,Non-Hodgkin lymphoma,C85.1,Unspecified B-cell lymphoma
486,Multiple myeloma,C90.2,Extramedullary plasmacytoma
486,Multiple myeloma,C88.4,Extrnod mrgnl zn B-cell lymph of mucosa-assoc lymphoid tiss
486,Multiple myeloma,C88.2,Heavy chain disease
486,Multiple myeloma,C88.3,Immunoproliferative small intestinal disease
486,Multiple myeloma,C88.9,"Malignant immunoproliferative disease, unspecified"
486,Multiple myeloma,C90.0,Multiple myeloma
486,Multiple myeloma,C88.8,Other malignant immunoproliferative diseases
486,Multiple myeloma,C90.1,Plasma cell leukemia
486,Multiple myeloma,C90.3,Solitary plasmacytoma
486,Multiple myeloma,C88.0,Waldenstrom macroglobulinemia
487,Leukemia,C94.0,Acute erythroid leukemia
487,Leukemia,C95.0,Acute leukemia of unspecified cell type
487,Leukemia,C91.0,Acute lymphoblastic leukemia [ALL]
487,Leukemia,C94.2,Acute megakaryoblastic leukemia
487,Leukemia,C93.0,Acute monoblastic/monocytic leukemia
487,Leukemia,C92.0,Acute myeloblastic leukemia
487,Leukemia,C92.6,Acute myeloid leukemia with 11q23-abnormality
487,Leukemia,C92.5,Acute myelomonocytic leukemia
487,Leukemia,C94.4,Acute panmyelosis with myelofibrosis
487,Leukemia,C92.4,Acute promyelocytic leukemia
487,Leukemia,C91.5,Adult T-cell lymphoma/leukemia (HTLV-1-associated)
487,Leukemia,C92.2,"Atypical chronic myeloid leukemia, BCR/ABL-negative"
487,Leukemia,C95.1,Chronic leukemia of unspecified cell type
487,Leukemia,C91.1,Chronic lymphocytic leukemia of B-cell type
487,Leukemia,C92.1,"Chronic myeloid leukemia, BCR/ABL-positive"
487,Leukemia,C93.1,Chronic myelomonocytic leukemia
487,Leukemia,C91.4,Hairy cell leukemia
487,Leukemia,C93.3,Juvenile myelomonocytic leukemia
487,Leukemia,C95.9,"Leukemia, unspecified"
487,Leukemia,C91.9,"Lymphoid leukemia, unspecified"
487,Leukemia,C94.3,Mast cell leukemia
487,Leukemia,C93.9,"Monocytic leukemia, unspecified"
487,Leukemia,C94.6,"Myelodysplastic disease, not classified"
487,Leukemia,C92.9,"Myeloid leukemia, unspecified"
487,Leukemia,C92.3,Myeloid sarcoma
487,Leukemia,C94.8,Other specified leukemias
487,Leukemia,C91.3,Prolymphocytic leukemia of B-cell type
487,Leukemia,C91.6,Prolymphocytic leukemia of T-cell type
488,Other neoplasms,D35.0,Benign neoplasm of adrenal gland
488,Other neoplasms,D35.6,Benign neoplasm of aortic body and other paraganglia
488,Other neoplasms,D16.9,"Benign neoplasm of bone and articular cartilage, unspecified"
488,Other neoplasms,D16.4,Benign neoplasm of bones of skull and face
488,Other neoplasms,D33.1,"Benign neoplasm of brain, infratentorial"
488,Other neoplasms,D33.0,"Benign neoplasm of brain, supratentorial"
488,Other neoplasms,D33.2,"Benign neoplasm of brain, unspecified"
488,Other neoplasms,D35.5,Benign neoplasm of carotid body
488,Other neoplasms,D33.9,"Benign neoplasm of central nervous system, unspecified"
488,Other neoplasms,D32.0,Benign neoplasm of cerebral meninges
488,Other neoplasms,D31.3,Benign neoplasm of choroid
488,Other neoplasms,D31.4,Benign neoplasm of ciliary body
488,Other neoplasms,D31.0,Benign neoplasm of conjunctiva
488,Other neoplasms,D31.1,Benign neoplasm of cornea
488,Other neoplasms,D33.3,Benign neoplasm of cranial nerves
488,Other neoplasms,D35.3,Benign neoplasm of craniopharyngeal duct
488,Other neoplasms,D13.2,Benign neoplasm of duodenum
488,Other neoplasms,D35.9,"Benign neoplasm of endocrine gland, unspecified"
488,Other neoplasms,D15.1,Benign neoplasm of heart
488,Other neoplasms,D15.9,"Benign neoplasm of intrathoracic organ, unspecified"
488,Other neoplasms,D31.5,Benign neoplasm of lacrimal gland and duct
488,Other neoplasms,D16.2,Benign neoplasm of long bones of lower limb
488,Other neoplasms,D16.5,Benign neoplasm of lower jaw bone
488,Other neoplasms,D36.0,Benign neoplasm of lymph nodes
488,Other neoplasms,D15.2,Benign neoplasm of mediastinum
488,Other neoplasms,D32.9,"Benign neoplasm of meninges, unspecified"
488,Other neoplasms,D14.0,"Benign neoplasm of mid ear, nasl cav and accessory sinuses"
488,Other neoplasms,D13.3,Benign neoplasm of other and unsp parts of small intestine
488,Other neoplasms,D35.7,Benign neoplasm of other specified endocrine glands
488,Other neoplasms,D28.7,Benign neoplasm of other specified female genital organs
488,Other neoplasms,D15.7,Benign neoplasm of other specified intrathoracic organs
488,Other neoplasms,D36.7,Benign neoplasm of other specified sites
488,Other neoplasms,D30.8,Benign neoplasm of other specified urinary organs
488,Other neoplasms,D33.7,Benign neoplasm of oth parts of central nervous system
488,Other neoplasms,D35.1,Benign neoplasm of parathyroid gland
488,Other neoplasms,D16.8,"Benign neoplasm of pelvic bones, sacrum and coccyx"
488,Other neoplasms,D29.0,Benign neoplasm of penis
488,Other neoplasms,D35.4,Benign neoplasm of pineal gland
488,Other neoplasms,D35.2,Benign neoplasm of pituitary gland
488,Other neoplasms,D36.1,Benign neoplasm of prph nerves and autonomic nervous sys
488,Other neoplasms,D31.2,Benign neoplasm of retina
488,Other neoplasms,D16.7,"Benign neoplasm of ribs, sternum and clavicle"
488,Other neoplasms,D16.0,Benign neoplasm of scapula and long bones of upper limb
488,Other neoplasms,D16.3,Benign neoplasm of short bones of lower limb
488,Other neoplasms,D16.1,Benign neoplasm of short bones of upper limb
488,Other neoplasms,D33.4,Benign neoplasm of spinal cord
488,Other neoplasms,D32.1,Benign neoplasm of spinal meninges
488,Other neoplasms,D15.0,Benign neoplasm of thymus
488,Other neoplasms,D31.9,Benign neoplasm of unspecified part of eye
488,Other neoplasms,D31.6,Benign neoplasm of unspecified site of orbit
488,Other neoplasms,D30.2,Benign neoplasm of ureter
488,Other neoplasms,D30.4,Benign neoplasm of urethra
488,Other neoplasms,D28.1,Benign neoplasm of vagina
488,Other neoplasms,D16.6,Benign neoplasm of vertebral column
488,Other neoplasms,D28.0,Benign neoplasm of vulva
488,Other neoplasms,D36.9,"Benign neoplasm, unspecified site"
488,Other neoplasms,D09.2,Carcinoma in situ of eye
488,Other neoplasms,D07.4,Carcinoma in situ of penis
488,Other neoplasms,D47.3,Essential (hemorrhagic) thrombocythemia
488,Other neoplasms,D47.0,Histiocytic and mast cell tumors of uncertain behavior
488,Other neoplasms,C31.9,"Malignant neoplasm of accessory sinus, unspecified"
488,Other neoplasms,C38.1,Malignant neoplasm of anterior mediastinum
488,Other neoplasms,C75.5,Malignant neoplasm of aortic body and other paraganglia
488,Other neoplasms,C60.2,Malignant neoplasm of body of penis
488,Other neoplasms,C41.9,"Malignant neoplasm of bone and articular cartilage, unsp"
488,Other neoplasms,C41.0,Malignant neoplasm of bones of skull and face
488,Other neoplasms,C57.1,Malignant neoplasm of broad ligament
488,Other neoplasms,C75.4,Malignant neoplasm of carotid body
488,Other neoplasms,C69.3,Malignant neoplasm of choroid
488,Other neoplasms,C69.4,Malignant neoplasm of ciliary body
488,Other neoplasms,C51.2,Malignant neoplasm of clitoris
488,Other neoplasms,C69.0,Malignant neoplasm of conjunctiva
488,Other neoplasms,C49.6,"Malignant neoplasm of conn and soft tissue of trunk, unsp"
488,Other neoplasms,C49.4,Malignant neoplasm of connective and soft tissue of abdomen
488,Other neoplasms,C49.5,Malignant neoplasm of connective and soft tissue of pelvis
488,Other neoplasms,C49.3,Malignant neoplasm of connective and soft tissue of thorax
488,Other neoplasms,C49.9,"Malignant neoplasm of connective and soft tissue, unsp"
488,Other neoplasms,C69.1,Malignant neoplasm of cornea
488,Other neoplasms,C74.0,Malignant neoplasm of cortex of adrenal gland
488,Other neoplasms,C75.2,Malignant neoplasm of craniopharyngeal duct
488,Other neoplasms,C17.0,Malignant neoplasm of duodenum
488,Other neoplasms,C63.0,Malignant neoplasm of epididymis
488,Other neoplasms,C31.1,Malignant neoplasm of ethmoidal sinus
488,Other neoplasms,C57.0,Malignant neoplasm of fallopian tube
488,Other neoplasms,C31.2,Malignant neoplasm of frontal sinus
488,Other neoplasms,C60.1,Malignant neoplasm of glans penis
488,Other neoplasms,C38.0,Malignant neoplasm of heart
488,Other neoplasms,C17.2,Malignant neoplasm of ileum
488,Other neoplasms,C17.1,Malignant neoplasm of jejunum
488,Other neoplasms,C51.0,Malignant neoplasm of labium majus
488,Other neoplasms,C51.1,Malignant neoplasm of labium minus
488,Other neoplasms,C69.5,Malignant neoplasm of lacrimal gland and duct
488,Other neoplasms,C66.2,Malignant neoplasm of left ureter
488,Other neoplasms,C40.2,Malignant neoplasm of long bones of lower limb
488,Other neoplasms,C41.1,Malignant neoplasm of mandible
488,Other neoplasms,C31.0,Malignant neoplasm of maxillary sinus
488,Other neoplasms,C38.3,"Malignant neoplasm of mediastinum, part unspecified"
488,Other neoplasms,C74.1,Malignant neoplasm of medulla of adrenal gland
488,Other neoplasms,C30.1,Malignant neoplasm of middle ear
488,Other neoplasms,C30.0,Malignant neoplasm of nasal cavity
488,Other neoplasms,C69.6,Malignant neoplasm of orbit
488,Other neoplasms,C57.7,Malignant neoplasm of other specified female genital organs
488,Other neoplasms,C63.7,Malignant neoplasm of other specified male genital organs
488,Other neoplasms,C31.8,Malignant neoplasm of overlapping sites of accessory sinuses
488,Other neoplasms,C69.8,Malignant neoplasm of overlapping sites of eye and adnexa
488,Other neoplasms,C60.8,Malignant neoplasm of overlapping sites of penis
488,Other neoplasms,C17.8,Malignant neoplasm of overlapping sites of small intestine
488,Other neoplasms,C68.8,Malignant neoplasm of overlapping sites of urinary organs
488,Other neoplasms,C51.8,Malignant neoplasm of overlapping sites of vulva
488,Other neoplasms,C49.8,Malignant neoplasm of ovrlp sites of conn and soft tissue
488,Other neoplasms,C57.8,Malignant neoplasm of ovrlp sites of female genital organs
488,Other neoplasms,C63.8,Malignant neoplasm of ovrlp sites of male genital organs
488,Other neoplasms,C57.3,Malignant neoplasm of parametrium
488,Other neoplasms,C75.0,Malignant neoplasm of parathyroid gland
488,Other neoplasms,C68.1,Malignant neoplasm of paraurethral glands
488,Other neoplasms,C41.4,"Malignant neoplasm of pelvic bones, sacrum and coccyx"
488,Other neoplasms,C60.9,"Malignant neoplasm of penis, unspecified"
488,Other neoplasms,C47.4,Malignant neoplasm of peripheral nerves of abdomen
488,Other neoplasms,C47.5,Malignant neoplasm of peripheral nerves of pelvis
488,Other neoplasms,C47.3,Malignant neoplasm of peripheral nerves of thorax
488,Other neoplasms,C47.6,"Malignant neoplasm of peripheral nerves of trunk, unsp"
488,Other neoplasms,C48.2,"Malignant neoplasm of peritoneum, unspecified"
488,Other neoplasms,C75.3,Malignant neoplasm of pineal gland
488,Other neoplasms,C75.1,Malignant neoplasm of pituitary gland
488,Other neoplasms,C38.4,Malignant neoplasm of pleura
488,Other neoplasms,C38.2,Malignant neoplasm of posterior mediastinum
488,Other neoplasms,C60.0,Malignant neoplasm of prepuce
488,Other neoplasms,C47.0,"Malignant neoplasm of prph nerves of head, face and neck"
488,Other neoplasms,C47.2,"Malignant neoplasm of prph nerves of lower limb, inc hip"
488,Other neoplasms,C69.2,Malignant neoplasm of retina
488,Other neoplasms,C48.0,Malignant neoplasm of retroperitoneum
488,Other neoplasms,C41.3,"Malignant neoplasm of ribs, sternum and clavicle"
488,Other neoplasms,C66.1,Malignant neoplasm of right ureter
488,Other neoplasms,C57.2,Malignant neoplasm of round ligament
488,Other neoplasms,C40.0,Malignant neoplasm of scapula and long bones of upper limb
488,Other neoplasms,C63.2,Malignant neoplasm of scrotum
488,Other neoplasms,C40.3,Malignant neoplasm of short bones of lower limb
488,Other neoplasms,C40.1,Malignant neoplasm of short bones of upper limb
488,Other neoplasms,C17.9,"Malignant neoplasm of small intestine, unspecified"
488,Other neoplasms,C48.1,Malignant neoplasm of specified parts of peritoneum
488,Other neoplasms,C63.1,Malignant neoplasm of spermatic cord
488,Other neoplasms,C31.3,Malignant neoplasm of sphenoid sinus
488,Other neoplasms,C40.9,Malignant neoplasm of unsp bones and artic cartilage of limb
488,Other neoplasms,C74.9,Malignant neoplasm of unspecified part of adrenal gland
488,Other neoplasms,C69.9,Malignant neoplasm of unspecified site of eye
488,Other neoplasms,C66.9,Malignant neoplasm of unspecified ureter
488,Other neoplasms,C68.0,Malignant neoplasm of urethra
488,Other neoplasms,C57.4,"Malignant neoplasm of uterine adnexa, unspecified"
488,Other neoplasms,C41.2,Malignant neoplasm of vertebral column
488,Other neoplasms,C51.9,"Malignant neoplasm of vulva, unspecified"
488,Other neoplasms,C75.8,"Malignant neoplasm with pluriglandular involvement, unsp"
488,Other neoplasms,C40.8,Malig neoplasm of ovrlp sites of bone/artic cartl of limb
488,Other neoplasms,C48.8,Malig neoplasm of ovrlp sites of retroperiton and peritoneum
488,Other neoplasms,C47.9,"Malig neoplasm of prph nerves and autonm nervous sys, unsp"
488,Other neoplasms,C47.1,"Malig neoplasm of prph nerves of upper limb, inc shoulder"
488,Other neoplasms,C49.1,"Malig neoplm of conn and soft tiss of upper limb, inc shldr"
488,Other neoplasms,C49.0,"Malig neoplm of conn and soft tissue of head, face and neck"
488,Other neoplasms,C49.2,"Malig neoplm of conn and soft tissue of lower limb, inc hip"
488,Other neoplasms,C38.8,"Malig neoplm of ovrlp sites of heart, mediastinum and pleura"
488,Other neoplasms,C47.8,Malig neoplm of ovrlp sites of prph nrv and autonm nrv sys
488,Other neoplasms,C17.3,"Meckel's diverticulum, malignant"
488,Other neoplasms,D47.2,Monoclonal gammopathy
488,Other neoplasms,D46.9,"Myelodysplastic syndrome, unspecified"
488,Other neoplasms,D44.1,Neoplasm of uncertain behavior of adrenal gland
488,Other neoplasms,D48.0,Neoplasm of uncertain behavior of bone/artic cartl
488,Other neoplasms,D43.1,"Neoplasm of uncertain behavior of brain, infratentorial"
488,Other neoplasms,D43.0,"Neoplasm of uncertain behavior of brain, supratentorial"
488,Other neoplasms,D43.2,"Neoplasm of uncertain behavior of brain, unspecified"
488,Other neoplasms,D44.6,Neoplasm of uncertain behavior of carotid body
488,Other neoplasms,D42.0,Neoplasm of uncertain behavior of cerebral meninges
488,Other neoplasms,D43.9,"Neoplasm of uncertain behavior of cnsl, unsp"
488,Other neoplasms,D48.1,Neoplasm of uncertain behavior of connctv/soft tiss
488,Other neoplasms,D43.3,Neoplasm of uncertain behavior of cranial nerves
488,Other neoplasms,D44.4,Neoplasm of uncertain behavior of craniopharyngeal duct
488,Other neoplasms,D38.3,Neoplasm of uncertain behavior of mediastinum
488,Other neoplasms,D42.9,"Neoplasm of uncertain behavior of meninges, unspecified"
488,Other neoplasms,D38.5,Neoplasm of uncertain behavior of other respiratory organs
488,Other neoplasms,D39.8,Neoplasm of uncertain behavior of oth female genital organs
488,Other neoplasms,D44.2,Neoplasm of uncertain behavior of parathyroid gland
488,Other neoplasms,D48.4,Neoplasm of uncertain behavior of peritoneum
488,Other neoplasms,D44.5,Neoplasm of uncertain behavior of pineal gland
488,Other neoplasms,D44.3,Neoplasm of uncertain behavior of pituitary gland
